2018-02-16,steps_per_day,15091.0
2018-02-17,steps_per_day,21469.0
2018-02-18,steps_per_day,18241.0
2018-02-19,steps_per_day,18144.0
2018-02-20,steps_per_day,17241.0
2018-02-21,steps_per_day,17744.0
2018-02-22,steps_per_day,16148.0
2018-02-23,steps_per_day,17415.0
2018-02-24,steps_per_day,21894.0
2018-02-25,steps_per_day,21869.0
2018-02-26,steps_per_day,19687.0
2018-02-27,steps_per_day,18635.0
2018-02-28,steps_per_day,15453.0
2018-03-01,steps_per_day,19329.0
2018-03-02,steps_per_day,15620.0
2018-03-03,steps_per_day,16797.0
2018-03-04,steps_per_day,19781.0
2018-03-05,steps_per_day,15846.0
2018-03-06,steps_per_day,18112.0
2018-03-07,steps_per_day,21400.0
2018-03-08,steps_per_day,19992.0
2018-03-09,steps_per_day,27447.0
2018-03-10,steps_per_day,16288.0
2018-03-11,steps_per_day,15657.0
2018-03-12,steps_per_day,18191.0
2018-03-13,steps_per_day,16250.0
2018-03-14,steps_per_day,18587.0
2018-03-15,steps_per_day,20048.0
2018-03-16,steps_per_day,18470.0
2018-03-17,steps_per_day,27903.0
2018-03-18,steps_per_day,30840.0
2018-03-19,steps_per_day,18575.0
2018-03-20,steps_per_day,15949.0
2018-03-21,steps_per_day,18800.0
2018-03-22,steps_per_day,16451.0
2018-03-23,steps_per_day,22666.0
2018-03-24,steps_per_day,20140.0
2018-03-25,steps_per_day,17376.0
2018-03-26,steps_per_day,19760.0
2018-03-27,steps_per_day,17104.0
2018-03-28,steps_per_day,19328.0
2018-03-29,steps_per_day,19918.0
2018-03-30,steps_per_day,19332.0
2018-03-31,steps_per_day,26260.0
2018-04-01,steps_per_day,12699.0
2018-04-02,steps_per_day,17997.0
2018-04-03,steps_per_day,20048.0
2018-04-04,steps_per_day,14537.0
2018-04-05,steps_per_day,15603.0
2018-04-06,steps_per_day,6706.0
2018-04-07,steps_per_day,14265.0
2018-04-08,steps_per_day,17779.0
2018-04-09,steps_per_day,22901.0
2018-04-10,steps_per_day,16795.0
2018-04-11,steps_per_day,20932.0
2018-04-12,steps_per_day,17574.0
2018-04-13,steps_per_day,19663.0
2018-04-14,steps_per_day,19098.0
2018-04-15,steps_per_day,16141.0
2018-04-16,steps_per_day,17935.0
2018-04-17,steps_per_day,13178.0
2018-04-18,steps_per_day,18093.0
2018-04-19,steps_per_day,18030.0
2018-04-20,steps_per_day,16722.0
2018-04-21,steps_per_day,16139.0
2018-04-22,steps_per_day,20727.0
2018-04-23,steps_per_day,15834.0
2018-04-24,steps_per_day,24848.0
2018-04-25,steps_per_day,17217.0
2018-04-26,steps_per_day,15837.0
2018-04-27,steps_per_day,21415.0
2018-04-28,steps_per_day,20727.0
2018-04-29,steps_per_day,15860.0
2018-04-30,steps_per_day,20946.0
2018-05-01,steps_per_day,20756.0
2018-05-02,steps_per_day,26323.0
2018-05-03,steps_per_day,16953.0
2018-05-04,steps_per_day,17374.0
2018-05-05,steps_per_day,21902.0
2018-05-06,steps_per_day,23163.0
2018-05-07,steps_per_day,18458.0
2018-05-08,steps_per_day,23906.0
2018-05-09,steps_per_day,16479.0
2018-05-10,steps_per_day,17554.0
2018-05-11,steps_per_day,14436.0
2018-05-12,steps_per_day,20473.0
2018-05-13,steps_per_day,25923.0
2018-05-14,steps_per_day,29374.0
2018-05-15,steps_per_day,25066.0
2018-05-16,steps_per_day,25920.0
2018-05-17,steps_per_day,16435.0
2018-05-18,steps_per_day,26704.0
2018-05-19,steps_per_day,12877.0
2018-05-20,steps_per_day,16758.0
2018-05-21,steps_per_day,8637.0
2018-05-22,steps_per_day,15148.0
2018-05-23,steps_per_day,14642.0
2018-05-24,steps_per_day,17003.0
2018-05-25,steps_per_day,20863.0
2018-05-26,steps_per_day,16309.0
2018-05-27,steps_per_day,22127.0
2018-05-28,steps_per_day,18662.0
2018-05-29,steps_per_day,18020.0
2018-05-30,steps_per_day,16985.0
2018-05-31,steps_per_day,18685.0
2018-06-01,steps_per_day,20917.0
2018-06-02,steps_per_day,17434.0
2018-06-03,steps_per_day,21297.0
2018-06-04,steps_per_day,16010.0
2018-06-05,steps_per_day,20360.0
2018-06-06,steps_per_day,23104.0
2018-06-07,steps_per_day,16937.0
2018-06-08,steps_per_day,18026.0
2018-06-09,steps_per_day,16235.0
2018-06-10,steps_per_day,23961.0
2018-06-11,steps_per_day,17499.0
2018-06-12,steps_per_day,18285.0
2018-06-13,steps_per_day,20281.0
2018-06-14,steps_per_day,15628.0
2018-06-15,steps_per_day,17591.0
2018-06-16,steps_per_day,19670.0
2018-06-17,steps_per_day,15191.0
2018-06-18,steps_per_day,18241.0
2018-06-19,steps_per_day,17354.0
2018-06-20,steps_per_day,18755.0
2018-06-21,steps_per_day,16625.0
2018-06-22,steps_per_day,15928.0
2018-06-23,steps_per_day,14695.0
2018-06-24,steps_per_day,13210.0
2018-06-25,steps_per_day,17640.0
2018-06-26,steps_per_day,19595.0
2018-06-27,steps_per_day,16169.0
2018-06-28,steps_per_day,17438.0
2018-06-29,steps_per_day,19147.0
2018-06-30,steps_per_day,13313.0
2018-07-01,steps_per_day,18831.0
2018-07-02,steps_per_day,15643.0
2018-07-03,steps_per_day,15963.0
2018-07-04,steps_per_day,19774.0
2018-07-05,steps_per_day,21407.0
2018-07-06,steps_per_day,20286.0
2018-07-07,steps_per_day,18999.0
2018-07-08,steps_per_day,16911.0
2018-07-09,steps_per_day,18634.0
2018-07-10,steps_per_day,16971.0
2018-07-11,steps_per_day,16557.0
2018-07-12,steps_per_day,17368.0
2018-07-13,steps_per_day,17910.0
2018-07-14,steps_per_day,16668.0
2018-07-15,steps_per_day,26068.0
2018-07-16,steps_per_day,17228.0
2018-07-17,steps_per_day,14108.0
2018-07-18,steps_per_day,3291.0
2018-07-19,steps_per_day,15832.0
2018-07-20,steps_per_day,10481.0
2018-07-21,steps_per_day,21153.0
2018-07-22,steps_per_day,15881.0
2018-07-23,steps_per_day,16621.0
2018-07-24,steps_per_day,16121.0
2018-07-25,steps_per_day,15336.0
2018-07-26,steps_per_day,9486.0
